PRIORITY,GENRE_NAME,USER_ID_NEW
2,dance,btH8sV16
3,J-POP,btH8sV16
4,Ballade,btH8sV16
5,rock & metal,btH8sV16
1,Ballade,oS4I8Yy4
2,dance,oS4I8Yy4
3,R&B/Soul,oS4I8Yy4
4,indie,oS4I8Yy4
5,fork & blues,oS4I8Yy4
1,POP,eJQo1km7
2,Ballade,eJQo1km7
3,OST,eJQo1km7
4,rap & hiphop,eJQo1km7
5,electronic,eJQo1km7
1,rap & hiphop,Ip0i3TrS
2,dance,Ip0i3TrS
3,Ballade,Ip0i3TrS
4,R&B/Soul,Ip0i3TrS
5,indie,Ip0i3TrS
1,fork & blues,RZ8jsIyG
2,trot,RZ8jsIyG
3,Ballade,RZ8jsIyG
4,CCM,RZ8jsIyG
5,rock & metal,RZ8jsIyG
1,rap & hiphop,rvkWkgcD
2,J-POP,rvkWkgcD
3,dance,rvkWkgcD
4,Ballade,rvkWkgcD
5,R&B/Soul,rvkWkgcD
1,rap & hiphop,qvP8ubS4
2,Ballade,qvP8ubS4
3,J-POP,qvP8ubS4
4,dance,qvP8ubS4
5,indie,qvP8ubS4
1,Ballade,WGdYhdrK
2,dance,WGdYhdrK
3,rap & hiphop,WGdYhdrK
4,R&B/Soul,WGdYhdrK
5,rock & metal,WGdYhdrK
1,dance,n4fWuW75
2,Ballade,n4fWuW75
3,R&B/Soul,n4fWuW75
4,OST,n4fWuW75
5,J-POP,n4fWuW75
1,R&B/Soul,ISuxF9PQ
2,rap & hiphop,ISuxF9PQ
3,Ballade,ISuxF9PQ
4,OST,ISuxF9PQ
5,indie,ISuxF9PQ
1,Ballade,Y9Nf3y07
2,rock & metal,Y9Nf3y07
3,R&B/Soul,Y9Nf3y07
4,electronic,Y9Nf3y07
5,dance,Y9Nf3y07
1,Ballade,UqFPND5z
2,R&B/Soul,UqFPND5z
3,rap & hiphop,UqFPND5z
4,dance,UqFPND5z
5,POP,UqFPND5z
1,Ballade,a0sjMX8i
2,dance,a0sjMX8i
3,rap & hiphop,a0sjMX8i
4,rock & metal,a0sjMX8i
5,OST,a0sjMX8i
1,dance,mituvN1Y
2,rap & hiphop,mituvN1Y
3,Ballade,mituvN1Y
4,R&B/Soul,mituvN1Y
5,J-POP,mituvN1Y
1,Ballade,KBLj8NK4
2,indie,KBLj8NK4
3,dance,KBLj8NK4
4,R&B/Soul,KBLj8NK4
5,OST,KBLj8NK4
1,dance,2xs2vgy3
2,rap & hiphop,2xs2vgy3
3,Ballade,2xs2vgy3
4,rock & metal,2xs2vgy3
1,rap & hiphop,Wslrs9Pl
2,electronic,Wslrs9Pl
3,indie,Wslrs9Pl
4,rock & metal,Wslrs9Pl
5,POP,Wslrs9Pl
1,Ballade,mAWHNRFT
2,OST,mAWHNRFT
3,dance,mAWHNRFT
4,rap & hiphop,mAWHNRFT
5,fork & blues,mAWHNRFT
1,rap & hiphop,dBvdEyA0
2,Ballade,dBvdEyA0
3,indie,dBvdEyA0
4,J-POP,dBvdEyA0
5,dance,dBvdEyA0
1,trot,d5ju3vuK
2,rock & metal,d5ju3vuK
3,Ballade,d5ju3vuK
4,OST,d5ju3vuK
5,dance,d5ju3vuK
1,rap & hiphop,lCTO4QKc
2,J-POP,lCTO4QKc
3,Ballade,lCTO4QKc
4,dance,lCTO4QKc
5,rock & metal,lCTO4QKc
1,dance,a6WTEgc0
2,Ballade,a6WTEgc0
3,OST,a6WTEgc0
4,rock & metal,a6WTEgc0
5,R&B/Soul,a6WTEgc0
1,fork & blues,YlRmYIky
2,indie,YlRmYIky
3,rock & metal,YlRmYIky
4,OST,YlRmYIky
5,Ballade,YlRmYIky
1,rap & hiphop,AJo4GIVJ
2,J-POP,AJo4GIVJ
3,dance,AJo4GIVJ
4,POP,AJo4GIVJ
5,R&B/Soul,AJo4GIVJ
1,dance,2gQD7R7q
2,rap & hiphop,2gQD7R7q
3,J-POP,2gQD7R7q
4,Ballade,2gQD7R7q
5,rock & metal,2gQD7R7q
1,Ballade,z8xADxJY
2,OST,z8xADxJY
3,fork & blues,z8xADxJY
4,indie,z8xADxJY
5,R&B/Soul,z8xADxJY
1,Ballade,hFjBlQuU
2,R&B/Soul,hFjBlQuU
3,dance,hFjBlQuU
4,OST,hFjBlQuU
5,rock & metal,hFjBlQuU
1,dance,pkL3klkf
2,Ballade,pkL3klkf
3,J-POP,pkL3klkf
4,rock & metal,pkL3klkf
5,trot,pkL3klkf
1,rap & hiphop,HkTp4vhh
2,Ballade,HkTp4vhh
3,dance,HkTp4vhh
4,rock & metal,HkTp4vhh
5,OST,HkTp4vhh
1,rap & hiphop,Ky4WREpc
2,J-POP,Ky4WREpc
3,dance,Ky4WREpc
4,indie,Ky4WREpc
5,Ballade,Ky4WREpc
1,Ballade,w8wilAFr
2,rap & hiphop,w8wilAFr
3,dance,w8wilAFr
4,rock & metal,w8wilAFr
5,R&B/Soul,w8wilAFr
1,POP,AGJ5HoN9
2,rap & hiphop,AGJ5HoN9
3,J-POP,AGJ5HoN9
4,dance,AGJ5HoN9
5,R&B/Soul,AGJ5HoN9
1,R&B/Soul,cps7Lp1G
2,rap & hiphop,cps7Lp1G
3,dance,cps7Lp1G
4,Ballade,cps7Lp1G
1,dance,IES9G6Bg
2,Ballade,IES9G6Bg
3,R&B/Soul,IES9G6Bg
4,J-POP,IES9G6Bg
5,OST,IES9G6Bg
1,rap & hiphop,SAcvrBoh
2,OST,SAcvrBoh
3,indie,SAcvrBoh
4,Ballade,SAcvrBoh
5,rock & metal,SAcvrBoh
1,POP,pYmuL3Na
2,electronic,pYmuL3Na
3,OST,pYmuL3Na
4,rock & metal,pYmuL3Na
5,rap & hiphop,pYmuL3Na
1,dance,rlgYM4Ql
2,rap & hiphop,rlgYM4Ql
3,J-POP,rlgYM4Ql
4,Ballade,rlgYM4Ql
5,rock & metal,rlgYM4Ql
1,POP,GXLqkq2p
2,rap & hiphop,GXLqkq2p
3,OST,GXLqkq2p
4,R&B/Soul,GXLqkq2p
5,electronic,GXLqkq2p
1,POP,UHQf4E2V
2,rap & hiphop,UHQf4E2V
3,dance,UHQf4E2V
4,R&B/Soul,UHQf4E2V
5,OST,UHQf4E2V
1,Ballade,FRpW3HKw
2,fork & blues,FRpW3HKw
3,indie,FRpW3HKw
4,OST,FRpW3HKw
5,rock & metal,FRpW3HKw
1,rap & hiphop,KKjiIf2T
2,dance,KKjiIf2T
3,J-POP,KKjiIf2T
4,Ballade,KKjiIf2T
5,R&B/Soul,KKjiIf2T
1,POP,hS2icNe6
2,rock & metal,hS2icNe6
3,OST,hS2icNe6
4,CCM,hS2icNe6
5,Ballade,hS2icNe6
1,dance,NMAewX1O
2,J-POP,NMAewX1O
3,Ballade,NMAewX1O
4,rap & hiphop,NMAewX1O
5,R&B/Soul,NMAewX1O
1,J-POP,LGeCtZU1
2,dance,LGeCtZU1
3,Ballade,LGeCtZU1
4,POP,LGeCtZU1
5,R&B/Soul,LGeCtZU1
1,Ballade,bzGKWK0M
2,R&B/Soul,bzGKWK0M
3,rock & metal,bzGKWK0M
4,OST,bzGKWK0M
5,dance,bzGKWK0M
1,Ballade,y6nkoEsG
2,rock & metal,y6nkoEsG
3,indie,y6nkoEsG
4,R&B/Soul,y6nkoEsG
5,electronic,y6nkoEsG
1,rap & hiphop,0ZSx3zte
2,Ballade,0ZSx3zte
3,J-POP,0ZSx3zte
4,dance,0ZSx3zte
5,rock & metal,0ZSx3zte
1,rock & metal,mAdfJNBi
2,POP,mAdfJNBi
3,rap & hiphop,mAdfJNBi
4,fork & blues,mAdfJNBi
5,electronic,mAdfJNBi
1,Ballade,EcpPouGj
2,R&B/Soul,EcpPouGj
3,J-POP,EcpPouGj
4,dance,EcpPouGj
5,OST,EcpPouGj
1,rap & hiphop,lzV4GhpY
2,dance,lzV4GhpY
3,J-POP,lzV4GhpY
4,Ballade,lzV4GhpY
5,rock & metal,lzV4GhpY
1,rap & hiphop,8TgI2kGW
2,electronic,8TgI2kGW
3,J-POP,8TgI2kGW
4,dance,8TgI2kGW
5,OST,8TgI2kGW
1,dance,gtT9lY3O
2,Ballade,gtT9lY3O
3,rap & hiphop,gtT9lY3O
4,J-POP,gtT9lY3O
5,OST,gtT9lY3O
1,trot,RjQyX94P
2,rap & hiphop,RjQyX94P
3,rock & metal,RjQyX94P
4,J-POP,RjQyX94P
5,dance,RjQyX94P
1,Ballade,CAyrFSeA
2,R&B/Soul,CAyrFSeA
3,rock & metal,CAyrFSeA
4,dance,CAyrFSeA
5,OST,CAyrFSeA
1,dance,nvgl2kZu
2,Ballade,nvgl2kZu
3,indie,nvgl2kZu
4,rock & metal,nvgl2kZu
5,rap & hiphop,nvgl2kZu
1,dance,xIESAKxf
2,J-POP,xIESAKxf
3,Ballade,xIESAKxf
4,OST,xIESAKxf
5,children,xIESAKxf
1,rap & hiphop,wJg4WF8A
2,R&B/Soul,wJg4WF8A
3,Ballade,wJg4WF8A
4,rock & metal,wJg4WF8A
5,dance,wJg4WF8A
1,rap & hiphop,jcPonqF6
2,J-POP,jcPonqF6
3,dance,jcPonqF6
4,Ballade,jcPonqF6
5,OST,jcPonqF6
1,Ballade,VndDg3av
2,fork & blues,VndDg3av
3,dance,VndDg3av
4,indie,VndDg3av
5,OST,VndDg3av
1,trot,SAPwEvuS
2,CCM,SAPwEvuS
3,classic,SAPwEvuS
4,Gugak,SAPwEvuS
5,Ballade,SAPwEvuS
1,rap & hiphop,VjSGsVhT
2,J-POP,VjSGsVhT
3,dance,VjSGsVhT
4,POP,VjSGsVhT
5,R&B/Soul,VjSGsVhT
1,rap & hiphop,k6FvcJbH
2,indie,k6FvcJbH
3,OST,k6FvcJbH
4,dance,k6FvcJbH
5,electronic,k6FvcJbH
1,J-POP,Wmpqz040
2,rock & metal,Wmpqz040
3,Ballade,Wmpqz040
4,dance,Wmpqz040
5,OST,Wmpqz040
1,indie,chbDX608
2,fork & blues,chbDX608
3,Ballade,chbDX608
4,R&B/Soul,chbDX608
5,dance,chbDX608
1,rap & hiphop,vBShvIPo
2,OST,vBShvIPo
3,indie,vBShvIPo
4,dance,vBShvIPo
5,Ballade,vBShvIPo
1,dance,4Enm823J
2,rap & hiphop,4Enm823J
3,J-POP,4Enm823J
4,Ballade,4Enm823J
5,rock & metal,4Enm823J
1,Ballade,FiUFcIBF
2,dance,FiUFcIBF
3,OST,FiUFcIBF
4,rock & metal,FiUFcIBF
5,R&B/Soul,FiUFcIBF
1,Ballade,raE28oRG
2,OST,raE28oRG
3,R&B/Soul,raE28oRG
4,dance,raE28oRG
5,rock & metal,raE28oRG
1,Ballade,GEm3tBUx
2,rock & metal,GEm3tBUx
3,R&B/Soul,GEm3tBUx
4,electronic,GEm3tBUx
5,dance,GEm3tBUx
1,rap & hiphop,8LVvRcD2
2,Ballade,8LVvRcD2
3,dance,8LVvRcD2
4,J-POP,8LVvRcD2
5,OST,8LVvRcD2
1,rap & hiphop,0PYJKjrX
2,indie,0PYJKjrX
3,Ballade,0PYJKjrX
4,rock & metal,0PYJKjrX
5,dance,0PYJKjrX
1,rap & hiphop,lzAy1NII
2,dance,lzAy1NII
3,J-POP,lzAy1NII
4,Ballade,lzAy1NII
5,rock & metal,lzAy1NII
1,dance,iqos6ajk
2,Ballade,iqos6ajk
3,J-POP,iqos6ajk
4,R&B/Soul,iqos6ajk
5,rock & metal,iqos6ajk
1,Ballade,VroLr8AF
2,dance,VroLr8AF
3,J-POP,VroLr8AF
4,OST,VroLr8AF
5,rock & metal,VroLr8AF
1,rap & hiphop,V0iPfCKN
2,J-POP,V0iPfCKN
3,dance,V0iPfCKN
4,Ballade,V0iPfCKN
5,R&B/Soul,V0iPfCKN
1,rap & hiphop,2ewrXHKO
2,dance,2ewrXHKO
3,Ballade,2ewrXHKO
4,J-POP,2ewrXHKO
5,rock & metal,2ewrXHKO
1,dance,bWH4iTRJ
2,OST,bWH4iTRJ
3,rap & hiphop,bWH4iTRJ
4,Ballade,bWH4iTRJ
1,rap & hiphop,fMMIfXBj
2,J-POP,fMMIfXBj
3,game,fMMIfXBj
4,dance,fMMIfXBj
5,POP,fMMIfXBj
1,Ballade,GUk9y6AN
2,OST,GUk9y6AN
3,dance,GUk9y6AN
4,R&B/Soul,GUk9y6AN
5,rock & metal,GUk9y6AN
1,dance,0Z59Zcd6
2,J-POP,0Z59Zcd6
3,Ballade,0Z59Zcd6
4,rap & hiphop,0Z59Zcd6
5,R&B/Soul,0Z59Zcd6
1,rap & hiphop,ILVhpPFc
2,J-POP,ILVhpPFc
3,Ballade,ILVhpPFc
4,dance,ILVhpPFc
5,R&B/Soul,ILVhpPFc
1,trot,xKlVbQSk
2,Ballade,xKlVbQSk
3,Gugak,xKlVbQSk
4,OST,xKlVbQSk
5,indie,xKlVbQSk
1,Ballade,L400V7RD
2,rock & metal,L400V7RD
3,R&B/Soul,L400V7RD
4,electronic,L400V7RD
5,dance,L400V7RD
1,trot,ECij31Nk
2,Ballade,ECij31Nk
3,fork & blues,ECij31Nk
4,dance,ECij31Nk
5,CCM,ECij31Nk
1,Ballade,JnhAYS5m
2,dance,JnhAYS5m
3,rock & metal,JnhAYS5m
4,OST,JnhAYS5m
5,R&B/Soul,JnhAYS5m
1,trot,IkgkIMB9
2,Ballade,IkgkIMB9
3,OST,IkgkIMB9
4,CCM,IkgkIMB9
5,classic,IkgkIMB9
1,fork & blues,LzzPEXwP
2,Ballade,LzzPEXwP
3,indie,LzzPEXwP
4,POP,LzzPEXwP
5,OST,LzzPEXwP
1,rap & hiphop,58G1B9qD
2,dance,58G1B9qD
3,Ballade,58G1B9qD
4,J-POP,58G1B9qD
5,rock & metal,58G1B9qD
1,Ballade,OxgdDxcG
2,dance,OxgdDxcG
3,rock & metal,OxgdDxcG
4,J-POP,OxgdDxcG
5,R&B/Soul,OxgdDxcG
1,rap & hiphop,OFF6snnt
2,J-POP,OFF6snnt
3,Ballade,OFF6snnt
4,dance,OFF6snnt
5,rock & metal,OFF6snnt
1,rap & hiphop,9ld0aSAp
2,J-POP,9ld0aSAp
3,R&B/Soul,9ld0aSAp
4,dance,9ld0aSAp
5,Ballade,9ld0aSAp
1,R&B/Soul,HdgeI6HW
2,Ballade,HdgeI6HW
3,rap & hiphop,HdgeI6HW
4,New Age,HdgeI6HW
5,OST,HdgeI6HW
1,Ballade,J2xqYTmg
2,rock & metal,J2xqYTmg
3,OST,J2xqYTmg
4,R&B/Soul,J2xqYTmg
5,electronic,J2xqYTmg
1,dance,Kp7egyhB
2,Ballade,Kp7egyhB
3,J-POP,Kp7egyhB
4,rock & metal,Kp7egyhB
5,fork & blues,Kp7egyhB
1,dance,hMX8toEI
2,Ballade,hMX8toEI
3,rap & hiphop,hMX8toEI
4,rock & metal,hMX8toEI
1,Ballade,GWFMuC53
2,dance,GWFMuC53
3,OST,GWFMuC53
4,J-POP,GWFMuC53
5,rock & metal,GWFMuC53
1,rock & metal,jRILQENQ
2,rap & hiphop,jRILQENQ
3,POP,jRILQENQ
4,J-POP,jRILQENQ
5,dance,jRILQENQ
1,trot,Uc2IPeHW
2,Gugak,Uc2IPeHW
3,Ballade,Uc2IPeHW
4,indie,Uc2IPeHW
5,OST,Uc2IPeHW
1,Ballade,L6J6sfpL
2,indie,L6J6sfpL
3,OST,L6J6sfpL
4,fork & blues,L6J6sfpL
5,rock & metal,L6J6sfpL
1,POP,02uIrqh3
2,rock & metal,02uIrqh3
3,fork & blues,02uIrqh3
4,R&B/Soul,02uIrqh3
5,rap & hiphop,02uIrqh3
1,trot,Zsnu1Cej
2,Gugak,Zsnu1Cej
3,Ballade,Zsnu1Cej
4,OST,Zsnu1Cej
5,fork & blues,Zsnu1Cej
1,dance,umh3Do3G
2,rock & metal,umh3Do3G
3,R&B/Soul,umh3Do3G
4,rap & hiphop,umh3Do3G
5,J-POP,umh3Do3G
1,classic,lecX3xWa
2,Gugak,lecX3xWa
3,musical,lecX3xWa
4,Ballade,lecX3xWa
5,OST,lecX3xWa
1,rap & hiphop,9V8xc6hF
2,Ballade,9V8xc6hF
3,J-POP,9V8xc6hF
4,dance,9V8xc6hF
5,rock & metal,9V8xc6hF
1,Ballade,RfrYoKcT
2,dance,RfrYoKcT
3,OST,RfrYoKcT
4,fork & blues,RfrYoKcT
5,rock & metal,RfrYoKcT
1,CCM,Hu8ozh6r
2,Ballade,Hu8ozh6r
3,indie,Hu8ozh6r
4,dance,Hu8ozh6r
5,fork & blues,Hu8ozh6r
1,Ballade,MagLst3r
2,fork & blues,MagLst3r
3,indie,MagLst3r
4,OST,MagLst3r
5,rock & metal,MagLst3r
1,Ballade,ImhpYodr
2,indie,ImhpYodr
3,fork & blues,ImhpYodr
4,OST,ImhpYodr
5,R&B/Soul,ImhpYodr
1,dance,qbWZsnM0
2,J-POP,qbWZsnM0
3,R&B/Soul,qbWZsnM0
4,Ballade,qbWZsnM0
5,OST,qbWZsnM0
1,dance,n2Ung2kG
2,rap & hiphop,n2Ung2kG
3,J-POP,n2Ung2kG
4,Ballade,n2Ung2kG
5,R&B/Soul,n2Ung2kG
1,Ballade,XPNKTLTQ
2,rock & metal,XPNKTLTQ
3,OST,XPNKTLTQ
4,dance,XPNKTLTQ
5,indie,XPNKTLTQ
1,dance,80RDMO7t
2,Ballade,80RDMO7t
1,rap & hiphop,4EW24pV6
2,Ballade,4EW24pV6
3,POP,4EW24pV6
4,dance,4EW24pV6
5,rock & metal,4EW24pV6
1,rap & hiphop,aA0cygRl
2,dance,aA0cygRl
3,Ballade,aA0cygRl
4,J-POP,aA0cygRl
5,rock & metal,aA0cygRl
1,Ballade,uKG3g9ts
2,dance,uKG3g9ts
3,OST,uKG3g9ts
4,trot,uKG3g9ts
5,rock & metal,uKG3g9ts
1,Ballade,31d38cNp
2,rock & metal,31d38cNp
3,R&B/Soul,31d38cNp
4,electronic,31d38cNp
5,dance,31d38cNp
1,dance,8bCldtvQ
2,rap & hiphop,8bCldtvQ
3,Ballade,8bCldtvQ
4,J-POP,8bCldtvQ
5,rock & metal,8bCldtvQ
1,indie,6oUKnX4m
2,rap & hiphop,6oUKnX4m
3,R&B/Soul,6oUKnX4m
4,CCM,6oUKnX4m
5,electronic,6oUKnX4m
1,Ballade,XG0D9qAI
2,rock & metal,XG0D9qAI
3,dance,XG0D9qAI
4,R&B/Soul,XG0D9qAI
5,OST,XG0D9qAI
1,dance,PyklYhL9
2,rap & hiphop,PyklYhL9
3,J-POP,PyklYhL9
4,R&B/Soul,PyklYhL9
5,Ballade,PyklYhL9
1,dance,A7VAUP4A
2,rap & hiphop,A7VAUP4A
3,J-POP,A7VAUP4A
4,Ballade,A7VAUP4A
5,POP,A7VAUP4A
1,rap & hiphop,Qf92Nt7F
2,Ballade,Qf92Nt7F
3,J-POP,Qf92Nt7F
4,dance,Qf92Nt7F
5,R&B/Soul,Qf92Nt7F
1,POP,D22C2x6b
2,rap & hiphop,D22C2x6b
3,Ballade,D22C2x6b
4,J-POP,D22C2x6b
5,dance,D22C2x6b
1,rap & hiphop,VvVr6eEf
2,fork & blues,VvVr6eEf
3,J-POP,VvVr6eEf
4,indie,VvVr6eEf
5,POP,VvVr6eEf
1,Ballade,HVs7finu
2,rock & metal,HVs7finu
3,indie,HVs7finu
4,fork & blues,HVs7finu
5,dance,HVs7finu
1,dance,sfw5uJJs
2,Ballade,sfw5uJJs
3,OST,sfw5uJJs
4,trot,sfw5uJJs
5,rock & metal,sfw5uJJs
1,dance,VzwgKcT6
2,R&B/Soul,VzwgKcT6
3,Ballade,VzwgKcT6
4,OST,VzwgKcT6
5,rock & metal,VzwgKcT6
1,electronic,Kk8vc6DV
2,POP,Kk8vc6DV
3,dance,Kk8vc6DV
4,Ballade,Kk8vc6DV
5,rock & metal,Kk8vc6DV
1,rap & hiphop,DfZ91GRr
2,J-POP,DfZ91GRr
3,dance,DfZ91GRr
4,R&B/Soul,DfZ91GRr
5,Ballade,DfZ91GRr
1,Ballade,Widhlwha
2,rap & hiphop,Widhlwha
3,dance,Widhlwha
4,R&B/Soul,Widhlwha
5,OST,Widhlwha
1,rap & hiphop,CMtHuuP4
2,dance,CMtHuuP4
3,Ballade,CMtHuuP4
4,J-POP,CMtHuuP4
5,rock & metal,CMtHuuP4
1,indie,edBRb2xX
2,R&B/Soul,edBRb2xX
3,Ballade,edBRb2xX
4,OST,edBRb2xX
5,fork & blues,edBRb2xX
1,trot,NLF4p17m
2,CCM,NLF4p17m
3,fork & blues,NLF4p17m
4,Ballade,NLF4p17m
5,rock & metal,NLF4p17m
1,trot,5Ji0auC1
2,fork & blues,5Ji0auC1
3,New Age,5Ji0auC1
4,CCM,5Ji0auC1
5,Ballade,5Ji0auC1
1,Ballade,pjqlpE0s
2,R&B/Soul,pjqlpE0s
3,rock & metal,pjqlpE0s
4,dance,pjqlpE0s
5,electronic,pjqlpE0s
1,Ballade,Vc1bpE9e
2,rock & metal,Vc1bpE9e
3,rap & hiphop,Vc1bpE9e
4,R&B/Soul,Vc1bpE9e
5,electronic,Vc1bpE9e
1,Ballade,d4IlA0tn
2,trot,d4IlA0tn
3,R&B/Soul,d4IlA0tn
4,dance,d4IlA0tn
5,OST,d4IlA0tn
1,Ballade,qM28tecf
2,dance,qM28tecf
3,rock & metal,qM28tecf
4,R&B/Soul,qM28tecf
5,electronic,qM28tecf
1,rap & hiphop,GvOHdnLc
2,indie,GvOHdnLc
3,Ballade,GvOHdnLc
4,dance,GvOHdnLc
5,rock & metal,GvOHdnLc
1,dance,xvB62bEq
2,Ballade,xvB62bEq
3,OST,xvB62bEq
4,R&B/Soul,xvB62bEq
5,rock & metal,xvB62bEq
1,rap & hiphop,h0DrUJGJ
2,indie,h0DrUJGJ
3,OST,h0DrUJGJ
4,dance,h0DrUJGJ
5,electronic,h0DrUJGJ
1,dance,EyBzi02H
2,rap & hiphop,EyBzi02H
3,Ballade,EyBzi02H
4,J-POP,EyBzi02H
5,rock & metal,EyBzi02H
1,Ballade,vJoWrCqC
2,dance,vJoWrCqC
3,R&B/Soul,vJoWrCqC
4,OST,vJoWrCqC
5,rock & metal,vJoWrCqC
1,Ballade,Z0FA95sH
2,dance,Z0FA95sH
3,J-POP,Z0FA95sH
4,rap & hiphop,Z0FA95sH
5,OST,Z0FA95sH
1,rap & hiphop,QZMDFYCv
2,rock & metal,QZMDFYCv
3,J-POP,QZMDFYCv
4,Ballade,QZMDFYCv
5,dance,QZMDFYCv
1,dance,hcUtvDQA
2,J-POP,hcUtvDQA
3,Ballade,hcUtvDQA
4,R&B/Soul,hcUtvDQA
5,rap & hiphop,hcUtvDQA
1,Ballade,BGHseorG
2,dance,BGHseorG
3,OST,BGHseorG
4,rock & metal,BGHseorG
5,R&B/Soul,BGHseorG
1,dance,5iZWU6YY
2,rap & hiphop,5iZWU6YY
3,Ballade,5iZWU6YY
4,R&B/Soul,5iZWU6YY
5,OST,5iZWU6YY
1,trot,usS3KF3P
2,Ballade,usS3KF3P
3,rock & metal,usS3KF3P
4,R&B/Soul,usS3KF3P
5,electronic,usS3KF3P
1,rap & hiphop,Dug2vW1v
2,Ballade,Dug2vW1v
3,J-POP,Dug2vW1v
4,dance,Dug2vW1v
5,rock & metal,Dug2vW1v
1,dance,vpjpZQlj
2,Ballade,vpjpZQlj
3,J-POP,vpjpZQlj
4,OST,vpjpZQlj
5,rock & metal,vpjpZQlj
1,Ballade,3q3SVw74
2,fork & blues,3q3SVw74
3,OST,3q3SVw74
4,dance,3q3SVw74
5,indie,3q3SVw74
1,J-POP,To1MUOsl
2,Ballade,To1MUOsl
3,dance,To1MUOsl
4,R&B/Soul,To1MUOsl
5,rock & metal,To1MUOsl
1,dance,8pxOsOp3
2,J-POP,8pxOsOp3
3,Ballade,8pxOsOp3
4,POP,8pxOsOp3
5,rock & metal,8pxOsOp3
1,rock & metal,ykpWt2M2
2,dance,ykpWt2M2
3,Ballade,ykpWt2M2
4,indie,ykpWt2M2
5,OST,ykpWt2M2
1,dance,6vV2Q73F
2,Ballade,6vV2Q73F
3,OST,6vV2Q73F
4,musical,6vV2Q73F
5,rock & metal,6vV2Q73F
1,Ballade,rc60wOKC
2,dance,rc60wOKC
3,rap & hiphop,rc60wOKC
4,OST,rc60wOKC
5,rock & metal,rc60wOKC
1,Ballade,KXYyB2bK
2,dance,KXYyB2bK
3,rock & metal,KXYyB2bK
4,OST,KXYyB2bK
5,indie,KXYyB2bK
1,trot,4wyEdOxK
2,Ballade,4wyEdOxK
3,rock & metal,4wyEdOxK
4,dance,4wyEdOxK
5,OST,4wyEdOxK
1,dance,XPnpWIbD
2,Ballade,XPnpWIbD
3,R&B/Soul,XPnpWIbD
4,indie,XPnpWIbD
5,rock & metal,XPnpWIbD
1,Ballade,VBs7bFDL
2,rock & metal,VBs7bFDL
3,rap & hiphop,VBs7bFDL
4,R&B/Soul,VBs7bFDL
5,electronic,VBs7bFDL
1,POP,T36WZQTx
2,R&B/Soul,T36WZQTx
3,CCM,T36WZQTx
4,rap & hiphop,T36WZQTx
5,country,T36WZQTx
1,rap & hiphop,7EXFzQ4c
2,Ballade,7EXFzQ4c
3,indie,7EXFzQ4c
4,OST,7EXFzQ4c
5,dance,7EXFzQ4c
1,Ballade,PUp9lT8A
2,dance,PUp9lT8A
3,J-POP,PUp9lT8A
4,OST,PUp9lT8A
5,rap & hiphop,PUp9lT8A
1,POP,gZ4byTIZ
2,rap & hiphop,gZ4byTIZ
3,Ballade,gZ4byTIZ
4,dance,gZ4byTIZ
5,R&B/Soul,gZ4byTIZ
1,indie,bb0FRrRZ
2,fork & blues,bb0FRrRZ
3,rap & hiphop,bb0FRrRZ
4,OST,bb0FRrRZ
5,Ballade,bb0FRrRZ
1,Ballade,KjcBMe3q
2,OST,KjcBMe3q
3,R&B/Soul,KjcBMe3q
4,dance,KjcBMe3q
5,rock & metal,KjcBMe3q
1,rap & hiphop,K91a7bLl
2,dance,K91a7bLl
3,indie,K91a7bLl
4,Ballade,K91a7bLl
5,rock & metal,K91a7bLl
1,Ballade,GkrH27hw
2,dance,GkrH27hw
3,OST,GkrH27hw
4,rock & metal,GkrH27hw
5,indie,GkrH27hw
1,Ballade,f1XPCGvA
2,OST,f1XPCGvA
3,rock & metal,f1XPCGvA
4,indie,f1XPCGvA
5,fork & blues,f1XPCGvA
1,rap & hiphop,eVqUPlfN
2,J-POP,eVqUPlfN
3,Ballade,eVqUPlfN
4,dance,eVqUPlfN
5,rock & metal,eVqUPlfN
1,rap & hiphop,tnUGmbCK
2,indie,tnUGmbCK
3,OST,tnUGmbCK
4,Ballade,tnUGmbCK
5,R&B/Soul,tnUGmbCK
1,Ballade,Yi9ClGa1
2,dance,Yi9ClGa1
3,R&B/Soul,Yi9ClGa1
4,indie,Yi9ClGa1
5,OST,Yi9ClGa1
1,Ballade,Jj3eHalv
2,dance,Jj3eHalv
3,OST,Jj3eHalv
4,J-POP,Jj3eHalv
5,R&B/Soul,Jj3eHalv
1,trot,pfD4ZMHw
2,dance,pfD4ZMHw
3,rap & hiphop,pfD4ZMHw
4,Ballade,pfD4ZMHw
5,OST,pfD4ZMHw
1,Ballade,UEo568Sm
2,rock & metal,UEo568Sm
3,R&B/Soul,UEo568Sm
4,electronic,UEo568Sm
5,dance,UEo568Sm
1,Ballade,yOHSAdUD
2,dance,yOHSAdUD
3,rock & metal,yOHSAdUD
1,rap & hiphop,khNgm1Ay
2,Ballade,khNgm1Ay
3,indie,khNgm1Ay
4,dance,khNgm1Ay
5,OST,khNgm1Ay
1,rap & hiphop,kXI179PH
2,dance,kXI179PH
3,R&B/Soul,kXI179PH
4,jazz,kXI179PH
5,Ballade,kXI179PH
1,CCM,LAKQFOb8
2,jazz,LAKQFOb8
3,New Age,LAKQFOb8
4,classic,LAKQFOb8
5,rock & metal,LAKQFOb8
